date,store,day_of_week,sales,customers,open,promo,state_holiday,school_holiday
2013-09-14,2,6,6944.0,714.0,1,0,0,0
2013-09-15,2,7,0.0,0.0,0,0,0,0
2013-09-16,2,1,10927.0,1134.0,1,1,0,0
2013-09-17,2,2,5269.0,555.0,1,0,0,0
2013-09-18,2,3,5674.0,597.0,1,0,0,0
2013-09-19,2,4,5415.0,557.0,1,0,0,0
2013-09-20,2,5,6634.0,704.0,1,0,0,0
2013-09-21,2,6,6149.0,654.0,1,0,0,0
2013-09-22,2,7,0.0,0.0,0,0,0,0
2013-09-23,2,1,8491.0,907.0,1,0,0,0
2013-09-24,2,2,6998.0,752.0,1,1,0,0
2013-09-25,2,3,6879.0,714.0,1,1,0,0
2013-09-26,2,4,5404.0,577.0,1,1,0,0
2013-09-27,2,5,8665.0,916.0,1,1,0,0
2013-09-28,2,6,7056.0,746.0,1,0,0,0
2013-09-29,2,7,0.0,0.0,0,0,0,0
2013-09-30,2,1,8727.0,913.0,1,1,0,0
2013-10-01,2,2,6186.0,646.0,1,0,0,0
2013-10-02,2,3,5271.0,548.0,1,0,0,0
2013-10-03,2,4,5590.0,582.0,1,0,0,0
2013-10-04,2,5,5993.0,630.0,1,0,0,0
2013-10-05,2,6,7081.0,734.0,1,0,0,0
2013-10-06,2,7,0.0,0.0,0,0,0,0
2013-10-07,2,1,7528.0,797.0,1,0,0,0
2013-10-08,2,2,7029.0,739.0,1,1,0,0
2013-10-09,2,3,6679.0,706.0,1,1,0,0
2013-10-10,2,4,6131.0,630.0,1,1,0,0
2013-10-11,2,5,9017.0,943.0,1,1,0,0
2013-10-12,2,6,8494.0,890.0,1,0,0,0
2013-10-13,2,7,0.0,0.0,0,0,0,0
2013-10-14,2,1,8848.0,927.0,1,1,0,0
2013-10-15,2,2,6433.0,685.0,1,0,0,0
2013-10-16,2,3,5872.0,618.0,1,0,0,0
2013-10-17,2,4,5621.0,592.0,1,0,0,0
2013-10-18,2,5,7107.0,748.0,1,0,0,0
2013-10-19,2,6,6972.0,740.0,1,0,0,0
2013-10-20,2,7,0.0,0.0,0,0,0,0
2013-10-21,2,1,7219.0,769.0,1,0,0,0
2013-10-22,2,2,6652.0,704.0,1,1,0,0
2013-10-23,2,3,7424.0,783.0,1,1,0,0
2013-10-24,2,4,6371.0,671.0,1,1,0,0
2013-10-25,2,5,9821.0,1038.0,1,1,0,0
2013-10-26,2,6,7579.0,806.0,1,0,0,0
2013-10-27,2,7,0.0,0.0,0,0,0,0
2013-10-28,2,1,11035.0,1165.0,1,1,0,0
2013-10-29,2,2,6803.0,723.0,1,0,0,0
2013-10-30,2,3,5669.0,598.0,1,0,0,0
2013-10-31,2,4,4819.0,517.0,1,0,0,0
2013-11-01,2,5,6783.0,714.0,1,0,0,0
2013-11-02,2,6,8426.0,870.0,1,0,0,0
2013-11-03,2,7,0.0,0.0,0,0,0,0
2013-11-04,2,1,7723.0,814.0,1,0,0,0
2013-11-05,2,2,8232.0,857.0,1,1,0,0
2013-11-06,2,3,7066.0,742.0,1,1,0,0
2013-11-07,2,4,6235.0,649.0,1,1,0,0
2013-11-08,2,5,8183.0,878.0,1,1,0,0
2013-11-09,2,6,7196.0,761.0,1,0,0,0
2013-11-10,2,7,0.0,0.0,0,0,0,0
2013-11-11,2,1,10646.0,1125.0,1,1,0,0
2013-11-12,2,2,6610.0,693.0,1,0,0,0
2013-11-13,2,3,5872.0,633.0,1,0,0,0
2013-11-14,2,4,4758.0,492.0,1,0,0,0
2013-11-15,2,5,6932.0,712.0,1,0,0,0
2013-11-16,2,6,8294.0,874.0,1,0,0,0
2013-11-17,2,7,0.0,0.0,0,0,0,0
2013-11-18,2,1,9092.0,954.0,1,0,0,0
2013-11-19,2,2,7430.0,765.0,1,1,0,0
2013-11-20,2,3,6593.0,697.0,1,1,0,0
2013-11-21,2,4,7505.0,803.0,1,1,0,0
2013-11-22,2,5,7889.0,815.0,1,1,0,0
2013-11-23,2,6,6477.0,691.0,1,0,0,0
2013-11-24,2,7,0.0,0.0,0,0,0,0
2013-11-25,2,1,10171.0,1089.0,1,1,0,0
2013-11-26,2,2,6042.0,639.0,1,0,0,0
2013-11-27,2,3,5052.0,530.0,1,0,0,0
2013-11-28,2,4,4978.0,533.0,1,0,0,0
2013-11-29,2,5,6240.0,661.0,1,0,0,0
2013-11-30,2,6,7701.0,806.0,1,0,0,0
2013-12-01,2,7,0.0,0.0,0,0,0,0
2013-12-02,2,1,7029.0,736.0,1,0,0,0
2013-12-03,2,2,8449.0,875.0,1,1,0,0
2013-12-04,2,3,6627.0,714.0,1,1,0,0
2013-12-05,2,4,6555.0,687.0,1,1,0,0
2013-12-06,2,5,9331.0,977.0,1,1,0,0
2013-12-07,2,6,7989.0,844.0,1,0,0,0
2013-12-08,2,7,0.0,0.0,0,0,0,0
2013-12-09,2,1,12724.0,1329.0,1,1,0,0
2013-12-10,2,2,5924.0,620.0,1,0,0,0
2013-12-11,2,3,5959.0,623.0,1,0,0,0
2013-12-12,2,4,5814.0,613.0,1,0,0,0
2013-12-13,2,5,7865.0,837.0,1,0,0,0
2013-12-14,2,6,7854.0,823.0,1,0,0,0
2013-12-15,2,7,0.0,0.0,0,0,0,0
2013-12-16,2,1,8329.0,882.0,1,0,0,0
2013-12-17,2,2,8931.0,931.0,1,1,0,0
2013-12-18,2,3,7069.0,746.0,1,1,0,0
2013-12-19,2,4,7159.0,746.0,1,1,0,0
2013-12-20,2,5,10487.0,1112.0,1,1,0,1
2013-12-21,2,6,8479.0,896.0,1,0,0,1
2013-12-22,2,7,0.0,0.0,0,0,0,1
2013-12-23,2,1,13456.0,1406.0,1,1,0,1
2013-12-24,2,2,6737.0,710.0,1,0,0,1
2013-12-25,2,3,0.0,0.0,0,0,a,1
2013-12-26,2,4,6236.0,662.0,1,0,0,1
2013-12-27,2,5,6587.0,692.0,1,0,0,1
2013-12-28,2,6,9148.0,956.0,1,0,0,1
2013-12-29,2,7,0.0,0.0,0,0,0,1
2013-12-30,2,1,8698.0,921.0,1,0,0,1
2013-12-31,2,2,8013.0,839.0,1,1,0,1
2014-01-01,2,3,7859.0,837.0,1,1,0,0
2014-01-02,2,4,7598.0,797.0,1,1,0,0
2014-01-03,2,5,8641.0,907.0,1,1,0,0
2014-01-04,2,6,8899.0,938.0,1,0,0,0
2014-01-05,2,7,0.0,0.0,0,0,0,0
2014-01-06,2,1,11338.0,1190.0,1,1,0,0
2014-01-07,2,2,6522.0,685.0,1,0,0,0
2014-01-08,2,3,6055.0,650.0,1,0,0,0
2014-01-09,2,4,6211.0,666.0,1,0,0,0
2014-01-10,2,5,6751.0,709.0,1,0,0,0
2014-01-11,2,6,9040.0,964.0,1,0,0,0
2014-01-12,2,7,0.0,0.0,0,0,0,0
2014-01-13,2,1,8891.0,939.0,1,0,0,0
2014-01-14,2,2,7731.0,821.0,1,1,0,0
2014-01-15,2,3,7217.0,762.0,1,1,0,0
2014-01-16,2,4,8031.0,865.0,1,1,0,0
2014-01-17,2,5,8897.0,938.0,1,1,0,0
2014-01-18,2,6,8798.0,917.0,1,0,0,0
2014-01-19,2,7,0.0,0.0,0,0,0,0
2014-01-20,2,1,13071.0,1373.0,1,1,0,0
2014-01-21,2,2,7792.0,818.0,1,0,0,0
2014-01-22,2,3,6211.0,630.0,1,0,0,0
2014-01-23,2,4,5688.0,607.0,1,0,0,0
2014-01-24,2,5,8319.0,882.0,1,0,0,0
2014-01-25,2,6,9088.0,963.0,1,0,0,0
2014-01-26,2,7,0.0,0.0,0,0,0,0
2014-01-27,2,1,9638.0,1028.0,1,0,0,0
2014-01-28,2,2,9762.0,1027.0,1,1,0,0
2014-01-29,2,3,8735.0,927.0,1,1,0,0
2014-01-30,2,4,8468.0,885.0,1,1,0,0
2014-01-31,2,5,10287.0,1080.0,1,1,0,0
2014-02-01,2,6,9263.0,984.0,1,0,0,0
2014-02-02,2,7,0.0,0.0,0,0,0,0
2014-02-03,2,1,12600.0,1316.0,1,1,0,0
2014-02-04,2,2,7661.0,809.0,1,0,0,0
2014-05-06,2,2,9190.0,963.0,1,1,0,0
2014-05-07,2,3,8778.0,915.0,1,1,0,0
2014-05-08,2,4,8159.0,854.0,1,1,0,0
2014-05-09,2,5,8974.0,943.0,1,1,0,0
2014-05-10,2,6,9719.0,1015.0,1,0,0,0
2014-05-11,2,7,0.0,0.0,0,0,0,0
2014-05-12,2,1,12561.0,1311.0,1,1,0,0
2014-05-13,2,2,7847.0,830.0,1,0,0,0
2014-05-14,2,3,7309.0,770.0,1,0,0,0
2014-05-15,2,4,5932.0,633.0,1,0,0,0
2014-05-16,2,5,7502.0,798.0,1,0,0,0
2014-05-17,2,6,10336.0,1085.0,1,0,0,0
2014-05-18,2,7,0.0,0.0,0,0,0,0
2014-05-19,2,1,9338.0,971.0,1,0,0,0
2014-05-20,2,2,8290.0,891.0,1,1,0,0
2014-05-21,2,3,7952.0,847.0,1,1,0,0
2014-05-22,2,4,7852.0,825.0,1,1,0,0
2014-05-23,2,5,8789.0,916.0,1,1,0,0
2014-05-24,2,6,9130.0,964.0,1,0,0,0
2014-05-25,2,7,0.0,0.0,0,0,0,0
2014-05-26,2,1,11269.0,1180.0,1,1,0,0
2014-05-27,2,2,7657.0,812.0,1,0,0,0
2014-05-28,2,3,6173.0,650.0,1,0,0,0
2014-05-29,2,4,6334.0,663.0,1,0,0,0
2014-05-30,2,5,8234.0,874.0,1,0,0,0
2014-05-31,2,6,9595.0,1002.0,1,0,0,0
2014-06-01,2,7,0.0,0.0,0,0,0,0
2014-06-02,2,1,9749.0,1022.0,1,0,0,0
2014-06-03,2,2,8366.0,874.0,1,1,0,0
2014-06-04,2,3,9343.0,987.0,1,1,0,0
2014-06-05,2,4,8413.0,878.0,1,1,0,0
2014-06-06,2,5,8971.0,960.0,1,1,0,0
2014-06-07,2,6,8905.0,933.0,1,0,0,0
2014-06-08,2,7,0.0,0.0,0,0,0,0
2014-06-09,2,1,12656.0,1323.0,1,1,0,0
2014-06-10,2,2,7986.0,845.0,1,0,0,0
2014-06-11,2,3,7075.0,735.0,1,0,0,0
2014-06-12,2,4,5950.0,616.0,1,0,0,0
2014-06-13,2,5,7596.0,801.0,1,0,0,0
2014-06-14,2,6,7887.0,836.0,1,0,0,0
2014-06-15,2,7,0.0,0.0,0,0,0,0
2014-06-16,2,1,9587.0,1019.0,1,0,0,0
2014-06-17,2,2,10621.0,1112.0,1,1,0,0
2014-06-18,2,3,8052.0,849.0,1,1,0,0
2014-06-19,2,4,6488.0,686.0,1,1,0,0
2014-06-20,2,5,9071.0,960.0,1,1,0,0
2014-06-21,2,6,8748.0,906.0,1,0,0,0
2014-06-22,2,7,0.0,0.0,0,0,0,0
2014-06-23,2,1,11044.0,1167.0,1,1,0,0
2014-06-24,2,2,6584.0,690.0,1,0,0,0
2014-06-25,2,3,6374.0,663.0,1,0,0,0
2014-06-26,2,4,5971.0,615.0,1,0,0,0
2014-06-27,2,5,6914.0,717.0,1,0,0,0
2014-06-28,2,6,9088.0,961.0,1,0,0,0
2014-06-29,2,7,0.0,0.0,0,0,0,0
2014-06-30,2,1,8844.0,922.0,1,0,0,0
2014-07-01,2,2,7554.0,791.0,1,1,0,1
2014-07-02,2,3,7279.0,779.0,1,1,0,1
2014-07-03,2,4,7971.0,836.0,1,1,0,1
2014-07-04,2,5,8112.0,849.0,1,1,0,1
2014-07-05,2,6,8379.0,893.0,1,0,0,1
2014-07-06,2,7,0.0,0.0,0,0,0,1
2014-07-07,2,1,11184.0,1178.0,1,1,0,1
2014-07-08,2,2,6717.0,702.0,1,0,0,1
2014-07-09,2,3,5490.0,565.0,1,0,0,1
2014-07-10,2,4,6495.0,674.0,1,0,0,1
2014-07-11,2,5,7868.0,824.0,1,0,0,1
2014-07-12,2,6,8462.0,889.0,1,0,0,1
2014-07-13,2,7,0.0,0.0,0,0,0,1
2014-07-14,2,1,8200.0,868.0,1,0,0,1
2014-07-15,2,2,8893.0,938.0,1,1,0,1
2014-07-16,2,3,8580.0,905.0,1,1,0,1
2014-07-17,2,4,7534.0,785.0,1,1,0,1
2014-07-18,2,5,9955.0,1031.0,1,1,0,1
2014-07-19,2,6,7788.0,816.0,1,0,0,1
2014-07-20,2,7,0.0,0.0,0,0,0,1
2014-07-21,2,1,11204.0,1174.0,1,1,0,1
2014-07-22,2,2,6619.0,695.0,1,0,0,1
2014-07-23,2,3,5141.0,531.0,1,0,0,1
2014-07-24,2,4,6142.0,638.0,1,0,0,1
2014-07-25,2,5,7770.0,817.0,1,0,0,1
2014-07-26,2,6,7329.0,772.0,1,0,0,1
2014-07-27,2,7,0.0,0.0,0,0,0,1
2014-07-28,2,1,8942.0,945.0,1,0,0,1
2014-07-29,2,2,7598.0,798.0,1,1,0,1
2014-07-30,2,3,5944.0,618.0,1,1,0,1
2014-07-31,2,4,7618.0,802.0,1,1,0,1
2014-08-01,2,5,8911.0,953.0,1,1,0,1
2014-08-02,2,6,7658.0,801.0,1,0,0,1
2014-08-03,2,7,0.0,0.0,0,0,0,1
2014-08-04,2,1,11019.0,1171.0,1,1,0,1
2014-08-05,2,2,5854.0,628.0,1,0,0,1
2014-08-06,2,3,5746.0,598.0,1,0,0,1
2014-08-07,2,4,5097.0,553.0,1,0,0,1
2014-08-08,2,5,6424.0,677.0,1,0,0,1
2014-08-09,2,6,8102.0,851.0,1,0,0,1
2014-08-10,2,7,0.0,0.0,0,0,0,1
2014-08-11,2,1,8167.0,864.0,1,0,0,1
2014-08-12,2,2,8856.0,933.0,1,1,0,1
2014-08-13,2,3,7641.0,803.0,1,1,0,1
2014-08-14,2,4,7423.0,792.0,1,1,0,1
2014-08-15,2,5,8946.0,936.0,1,1,0,1
2014-08-16,2,6,8066.0,841.0,1,0,0,1
2014-08-17,2,7,0.0,0.0,0,0,0,1
2014-08-18,2,1,10619.0,1123.0,1,1,0,1
2014-08-19,2,2,6984.0,744.0,1,0,0,1
2014-08-20,2,3,5142.0,533.0,1,0,0,1
2014-08-21,2,4,5320.0,569.0,1,0,0,1
2014-08-22,2,5,5947.0,630.0,1,0,0,1
2014-08-23,2,6,7471.0,801.0,1,0,0,1
2014-08-24,2,7,0.0,0.0,0,0,0,1
2014-08-25,2,1,9250.0,975.0,1,0,0,1
2014-08-26,2,2,7239.0,760.0,1,1,0,1
2014-08-27,2,3,7001.0,724.0,1,1,0,1
2014-08-28,2,4,6634.0,693.0,1,1,0,1
2014-08-29,2,5,7911.0,842.0,1,1,0,1
2014-08-30,2,6,6886.0,721.0,1,0,0,1
2014-08-31,2,7,0.0,0.0,0,0,0,1
2014-09-01,2,1,8986.0,953.0,1,1,0,0
2014-09-02,2,2,6019.0,641.0,1,0,0,0
2014-09-03,2,3,5472.0,584.0,1,0,0,0
2014-09-04,2,4,5053.0,526.0,1,0,0,0
2014-09-05,2,5,6035.0,635.0,1,0,0,0
2014-09-06,2,6,6714.0,715.0,1,0,0,0
2014-09-07,2,7,0.0,0.0,0,0,0,0
2014-09-08,2,1,7278.0,760.0,1,0,0,0
2014-09-09,2,2,8461.0,897.0,1,1,0,0
2014-09-10,2,3,7221.0,773.0,1,1,0,0
2014-09-11,2,4,6532.0,678.0,1,1,0,0
2014-09-12,2,5,7519.0,771.0,1,1,0,0
2014-09-13,2,6,8129.0,844.0,1,0,0,0
2014-09-14,2,7,0.0,0.0,0,0,0,0
2014-09-15,2,1,9526.0,1002.0,1,1,0,0
2014-09-16,2,2,5751.0,610.0,1,0,0,0
2014-09-17,2,3,5852.0,615.0,1,0,0,0
2014-09-18,2,4,5414.0,564.0,1,0,0,0
2014-09-19,2,5,7533.0,794.0,1,0,0,0
2014-09-20,2,6,7130.0,743.0,1,0,0,0
2014-09-21,2,7,0.0,0.0,0,0,0,0
2014-09-22,2,1,7268.0,760.0,1,0,0,0
2014-09-23,2,2,8707.0,938.0,1,1,0,0
2014-09-24,2,3,6433.0,684.0,1,1,0,0
2014-09-25,2,4,5496.0,572.0,1,1,0,0
2014-09-26,2,5,8143.0,849.0,1,1,0,0
2014-09-27,2,6,7370.0,772.0,1,0,0,0
2014-09-28,2,7,0.0,0.0,0,0,0,0
2014-09-29,2,1,9960.0,1043.0,1,1,0,0
2014-09-30,2,2,5856.0,611.0,1,0,0,0
2014-10-01,2,3,5628.0,599.0,1,0,0,0
2014-10-02,2,4,5917.0,619.0,1,0,0,0
2014-10-03,2,5,6439.0,671.0,1,0,0,0
2014-10-04,2,6,8069.0,839.0,1,0,0,0
2014-10-05,2,7,0.0,0.0,0,0,0,0
2014-10-06,2,1,7870.0,828.0,1,0,0,0
2014-10-07,2,2,7493.0,787.0,1,1,0,0
2014-10-08,2,3,6844.0,729.0,1,1,0,0
2014-10-09,2,4,6185.0,646.0,1,1,0,0
2014-10-10,2,5,9028.0,959.0,1,1,0,0
2014-10-11,2,6,6633.0,700.0,1,0,0,0
2014-10-12,2,7,0.0,0.0,0,0,0,0
2014-10-13,2,1,11043.0,1146.0,1,1,0,0
2014-10-14,2,2,5834.0,604.0,1,0,0,0
2014-10-15,2,3,5060.0,539.0,1,0,0,0
2014-10-16,2,4,5175.0,556.0,1,0,0,0
2014-10-17,2,5,6746.0,712.0,1,0,0,0
2014-10-18,2,6,7931.0,841.0,1,0,0,0
2014-10-19,2,7,0.0,0.0,0,0,0,0
2014-10-20,2,1,8754.0,919.0,1,0,0,0
2014-10-21,2,2,7162.0,749.0,1,1,0,0
2014-10-22,2,3,7006.0,745.0,1,1,0,0
2014-10-23,2,4,5882.0,622.0,1,1,0,0
2014-10-24,2,5,8804.0,925.0,1,1,0,0
2014-10-25,2,6,7618.0,799.0,1,0,0,0
2014-10-26,2,7,0.0,0.0,0,0,0,0
2014-10-27,2,1,11323.0,1194.0,1,1,0,0
2014-10-28,2,2,6267.0,653.0,1,0,0,0
2014-10-29,2,3,4222.0,458.0,1,0,0,0
2014-10-30,2,4,5348.0,565.0,1,0,0,0
2014-10-31,2,5,5812.0,612.0,1,0,0,0
2014-11-01,2,6,8226.0,878.0,1,0,0,0
2014-11-02,2,7,0.0,0.0,0,0,0,0
2014-11-03,2,1,7879.0,829.0,1,0,0,0
2014-11-04,2,2,7647.0,809.0,1,1,0,0
2014-11-05,2,3,6836.0,711.0,1,1,0,0
2014-11-06,2,4,7018.0,734.0,1,1,0,0
2014-11-07,2,5,8860.0,915.0,1,1,0,0
2014-11-08,2,6,8433.0,897.0,1,0,0,0
2014-11-09,2,7,0.0,0.0,0,0,0,0
2014-11-10,2,1,11859.0,1254.0,1,1,0,0
2014-11-11,2,2,5591.0,582.0,1,0,0,0
2014-11-12,2,3,5669.0,589.0,1,0,0,0
2014-11-13,2,4,5931.0,623.0,1,0,0,0
2014-11-14,2,5,7083.0,748.0,1,0,0,0
2014-11-15,2,6,7144.0,757.0,1,0,0,0
2014-11-16,2,7,0.0,0.0,0,0,0,0
2014-11-17,2,1,8073.0,853.0,1,0,0,0
2014-11-18,2,2,7724.0,820.0,1,1,0,0
2014-11-19,2,3,7774.0,814.0,1,1,0,0
2014-11-20,2,4,6250.0,664.0,1,1,0,0
2014-11-21,2,5,8927.0,941.0,1,1,0,0
2014-11-22,2,6,8194.0,859.0,1,0,0,0
2014-11-23,2,7,0.0,0.0,0,0,0,0
2014-11-24,2,1,11174.0,1176.0,1,1,0,0
2014-11-25,2,2,6931.0,731.0,1,0,0,0
2014-11-26,2,3,5897.0,624.0,1,0,0,0
2014-11-27,2,4,5937.0,621.0,1,0,0,0
2014-11-28,2,5,7170.0,749.0,1,0,0,0
2014-11-29,2,6,9046.0,958.0,1,0,0,0
2014-11-30,2,7,0.0,0.0,0,0,0,0
2014-12-01,2,1,9473.0,992.0,1,0,0,0
2014-12-02,2,2,7784.0,832.0,1,1,0,0
2014-12-03,2,3,7138.0,730.0,1,1,0,0
2014-12-04,2,4,6595.0,689.0,1,1,0,0
2014-12-05,2,5,7509.0,796.0,1,1,0,0
2014-12-06,2,6,7772.0,805.0,1,0,0,0
2014-12-07,2,7,0.0,0.0,0,0,0,0
2014-12-08,2,1,11497.0,1190.0,1,1,0,0
2014-12-09,2,2,5599.0,601.0,1,0,0,0
2014-12-10,2,3,6496.0,696.0,1,0,0,0
2014-12-11,2,4,5832.0,621.0,1,0,0,0
2014-12-12,2,5,6910.0,726.0,1,0,0,0
2014-12-13,2,6,7669.0,810.0,1,0,0,0
2014-12-14,2,7,0.0,0.0,0,0,0,0
2014-12-15,2,1,8034.0,852.0,1,0,0,0
2014-12-16,2,2,7819.0,814.0,1,1,0,0
2014-12-17,2,3,7512.0,789.0,1,1,0,0
2014-12-18,2,4,7249.0,771.0,1,1,0,0
2014-12-19,2,5,8054.0,839.0,1,1,0,0
2014-12-20,2,6,8072.0,847.0,1,0,0,1
2014-12-21,2,7,0.0,0.0,0,0,0,1
2014-12-22,2,1,11526.0,1203.0,1,1,0,1
2014-12-23,2,2,7505.0,799.0,1,0,0,1
2014-12-24,2,3,6299.0,666.0,1,0,0,1
2014-12-25,2,4,0.0,0.0,0,0,a,1
2014-12-26,2,5,6313.0,664.0,1,0,0,1
2014-12-27,2,6,7421.0,775.0,1,0,0,1
2014-12-28,2,7,0.0,0.0,0,0,0,1
2014-12-29,2,1,9620.0,1013.0,1,0,0,1
2014-12-30,2,2,7900.0,826.0,1,1,0,1
2014-12-31,2,3,7769.0,826.0,1,1,0,1
2013-01-01,3,2,9316.0,986.0,1,1,0,0
2013-01-02,3,3,7907.0,844.0,1,1,0,0
2013-01-03,3,4,8302.0,869.0,1,1,0,0
2013-01-04,3,5,9181.0,959.0,1,1,0,0
2013-01-05,3,6,8363.0,892.0,1,0,0,0
2013-01-06,3,7,0.0,0.0,0,0,0,0
2013-01-07,3,1,12580.0,1341.0,1,1,0,0
2013-01-08,3,2,7417.0,781.0,1,0,0,0
2013-01-09,3,3,7412.0,773.0,1,0,0,0
2013-01-10,3,4,6847.0,729.0,1,0,0,0
2013-01-11,3,5,7818.0,836.0,1,0,0,0
2013-01-12,3,6,8690.0,903.0,1,0,0,0
2013-01-13,3,7,0.0,0.0,0,0,0,0
2013-01-14,3,1,9580.0,1006.0,1,0,0,0
2013-01-15,3,2,9926.0,1057.0,1,1,0,0
2013-01-16,3,3,8777.0,921.0,1,1,0,0
2013-01-17,3,4,7456.0,772.0,1,1,0,0
2013-01-18,3,5,9325.0,986.0,1,1,0,0
2013-01-19,3,6,9940.0,1054.0,1,0,0,0
2013-01-20,3,7,0.0,0.0,0,0,0,0
2013-01-21,3,1,12129.0,1291.0,1,1,0,0
2013-01-22,3,2,7763.0,823.0,1,0,0,0
2013-01-23,3,3,6309.0,662.0,1,0,0,0
2013-01-24,3,4,6232.0,652.0,1,0,0,0
2013-01-25,3,5,7581.0,796.0,1,0,0,0
2013-01-26,3,6,7652.0,799.0,1,0,0,0
2013-01-27,3,7,0.0,0.0,0,0,0,0
2013-01-28,3,1,8902.0,917.0,1,0,0,0
2013-01-29,3,2,8703.0,918.0,1,1,0,0
2013-01-30,3,3,7875.0,829.0,1,1,0,0
2013-01-31,3,4,8673.0,933.0,1,1,0,0
2013-02-01,3,5,10064.0,1065.0,1,1,0,0
2013-02-02,3,6,9198.0,964.0,1,0,0,0
2013-02-03,3,7,0.0,0.0,0,0,0,0
2013-02-04,3,1,12576.0,1314.0,1,1,0,0
2013-02-05,3,2,6406.0,669.0,1,0,0,0
2013-02-06,3,3,6833.0,704.0,1,0,0,0
2013-02-07,3,4,6719.0,719.0,1,0,0,0
2013-02-08,3,5,8047.0,852.0,1,0,0,0
2013-02-09,3,6,10807.0,1128.0,1,0,0,0
2013-02-10,3,7,0.0,0.0,0,0,0,0
2013-02-11,3,1,10560.0,1119.0,1,0,0,0
2013-02-12,3,2,9430.0,997.0,1,1,0,0
2013-02-13,3,3,8427.0,890.0,1,1,0,0
2013-02-14,3,4,9023.0,943.0,1,1,0,0
2013-02-15,3,5,11249.0,1179.0,1,1,0,0
2013-02-16,3,6,8405.0,885.0,1,0,0,0
2013-02-17,3,7,0.0,0.0,0,0,0,0
2013-02-18,3,1,13456.0,1410.0,1,1,0,0
2013-02-19,3,2,7981.0,831.0,1,0,0,0
2013-02-20,3,3,7056.0,752.0,1,0,0,0
2013-02-21,3,4,5993.0,623.0,1,0,0,0
2013-02-22,3,5,7442.0,792.0,1,0,0,0
2013-02-23,3,6,10845.0,1144.0,1,0,0,0
2013-02-24,3,7,0.0,0.0,0,0,0,0
2013-02-25,3,1,9099.0,972.0,1,0,0,0
2013-02-26,3,2,9753.0,1032.0,1,1,0,0
2013-02-27,3,3,8455.0,896.0,1,1,0,0
2013-02-28,3,4,7262.0,757.0,1,1,0,0
2013-03-01,3,5,8584.0,898.0,1,1,0,0
2013-03-02,3,6,8312.0,880.0,1,0,0,0
2013-03-03,3,7,0.0,0.0,0,0,0,0
2013-03-04,3,1,13075.0,1387.0,1,1,0,0
2013-03-05,3,2,7373.0,795.0,1,0,0,0
2013-03-06,3,3,7059.0,746.0,1,0,0,0
2013-03-07,3,4,7075.0,746.0,1,0,0,0
2013-03-08,3,5,6927.0,737.0,1,0,0,0
2013-03-09,3,6,9360.0,985.0,1,0,0,0
2013-03-10,3,7,0.0,0.0,0,0,0,0
2013-03-11,3,1,9367.0,978.0,1,0,0,0
2013-03-12,3,2,9185.0,975.0,1,1,0,0
2013-03-13,3,3,8724.0,910.0,1,1,0,0
2013-03-14,3,4,8432.0,892.0,1,1,0,0
2013-03-15,3,5,9389.0,977.0,1,1,0,0
2013-03-16,3,6,9263.0,984.0,1,0,0,0
2013-03-17,3,7,0.0,0.0,0,0,0,0
2013-03-18,3,1,12135.0,1284.0,1,1,0,0
2013-03-19,3,2,6568.0,679.0,1,0,0,0
2013-03-20,3,3,7117.0,746.0,1,0,0,0
2013-03-21,3,4,7133.0,760.0,1,0,0,0
2013-03-22,3,5,8706.0,910.0,1,0,0,0
2013-03-23,3,6,8799.0,927.0,1,0,0,0
2013-03-24,3,7,0.0,0.0,0,0,0,0
2013-03-25,3,1,9806.0,1014.0,1,0,0,0
2013-03-26,3,2,8789.0,928.0,1,1,0,0
2013-03-27,3,3,8431.0,891.0,1,1,0,0
2013-03-28,3,4,8588.0,895.0,1,1,0,0
2013-03-29,3,5,11289.0,1193.0,1,1,0,0
2013-03-30,3,6,10162.0,1063.0,1,0,0,0
2013-03-31,3,7,0.0,0.0,0,0,0,0
2013-04-01,3,1,14295.0,1505.0,1,1,0,0
2013-04-02,3,2,7667.0,802.0,1,0,0,0
2013-04-03,3,3,7483.0,806.0,1,0,0,0
2013-04-04,3,4,6058.0,625.0,1,0,0,0
2013-04-05,3,5,7351.0,780.0,1,0,0,0
2013-04-06,3,6,10280.0,1090.0,1,0,0,0
2013-04-07,3,7,0.0,0.0,0,0,0,0
2013-04-08,3,1,10217.0,1062.0,1,0,0,0
2013-04-09,3,2,9592.0,1014.0,1,1,0,0
2013-04-10,3,3,8514.0,892.0,1,1,0,0
2013-04-11,3,4,8342.0,881.0,1,1,0,0
2013-04-12,3,5,11855.0,1257.0,1,1,0,0
2013-04-13,3,6,7708.0,808.0,1,0,0,0
2013-04-14,3,7,0.0,0.0,0,0,0,0
2013-04-15,3,1,15705.0,1631.0,1,1,0,0
2013-04-16,3,2,7610.0,803.0,1,0,0,0
2013-04-17,3,3,6949.0,724.0,1,0,0,0
2013-04-18,3,4,7193.0,760.0,1,0,0,0
2013-04-19,3,5,9600.0,1012.0,1,0,0,0
2013-04-20,3,6,8718.0,907.0,1,0,0,0
2013-04-21,3,7,0.0,0.0,0,0,0,0
2013-04-22,3,1,10256.0,1088.0,1,0,0,0
2013-04-23,3,2,10040.0,1064.0,1,1,0,0
2013-04-24,3,3,8915.0,929.0,1,1,0,0
2013-04-25,3,4,9051.0,949.0,1,1,0,0
